taxonomic_order,species_code,taxon_concept_id,primary_com_name,sci_name,genus,family,add.to,do.not.break,notes,ETM.manual.fix,MJI suggested fix
29989,flcflo2,avibase-9B41B11D,Yellow-crowned Flowerpecker,Dicaeum_anthonyi,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
29990,flcflo3,avibase-0C55C543,Flame-crowned Flowerpecker,Dicaeum_kampalili,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_anthonyi, Dicaeum_kampalili",,"Together with Yellow-crowned Flowerpecker, with which it was formerly considered conspecific, Flame-crowned Flowerpecker resembles the Bicolored Flowerpecker (Dicaeum bicolor) in its bill shape (but this is even heavier in the present species) and in color pattern (although Bicolored Flowerpecker lacks the bright color patch). It also resembles the Cebu Flowerpecker (Dicaeum quadricolor), to which it and Bicolored Flowerpecker have been speculated to be closely related (5). Flame-crowned Flowerpecker and Yellow-crowned Flowerpecker together were confirmed, with strong support, to be sister to Bicolored Flowerpecker (among those taxa in the phylogeny, not including Cebu Flowerpecker), based on mtDNA sequence data and one nuclear intron, and to be members of the Dicaeum clade as opposed to the Prionochilus and Pachyglossa clades that contain most of the other thick-billed flowerpeckers (20, 21).",,
29993,bicflo1,avibase-01EAB134,Bicolored Flowerpecker,Dicaeum_bicolor,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
29997,cebflo1,avibase-8BDE79BB,Cebu Flowerpecker,Dicaeum_quadricolor,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_bicolor, Dicaeum_quadricolor","Prionochilus; Pachyglossa_agilis, Pachyglossa_everetti, Pachyglossa_propria, Pachyglossa_chrysorrhea, Pachyglossa_melanozantha, Pachyglossa_vincens; Dicaeum_ignipectus, Dicaeum_cambodianum, Dicaeum_luzoniense, Dicaeum_beccarii; Dicaeum_sanguinolentum, Dicaeum_rhodopygiale, Dicaeum_wilhelminae, Dicaeum_hanieli; Dicaeum_australe, Dicaeum_haematostictum, Dicaeum_retrocinctum; Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum; Dicaeum_australe, Dicaeum_haematostictum, Dicaeum_retrocinctum; Dicaeum_keiense, Dicaeum_hirundinaceum; Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum"," MJI: MJI: revised do not break.PCR: closest to bicolor in plumage and thick bill, and after bicolor in Clements sequence",,
29998,resflo1,avibase-1C0CB747,Red-keeled Flowerpecker,Dicaeum_australe,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
29999,rekflo1,avibase-82F4FF0B,Black-belted Flowerpecker,Dicaeum_haematostictum,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_australe, Dicaeum_haematostictum, Dicaeum_retrocinctum",,Sometimes considered conspecific,,
30000,sccflo1,avibase-DD4ABC00,Scarlet-collared Flowerpecker,Dicaeum_retrocinctum,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_australe, Dicaeum_haematostictum, Dicaeum_retrocinctum",,ETM: adding this species to above species group based on plumage similarity,,
30001,orbflo1,avibase-3E81AAE0,Orange-bellied Flowerpecker,Dicaeum_trigonostigma,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30025,whbflo1,avibase-1262D49B,Buzzing Flowerpecker,Dicaeum_hypoleucum,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30033,pabflo1,avibase-BDB26F7B,Pale-billed Flowerpecker,Dicaeum_erythrorhynchos,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30037,plaflo1,avibase-62585CD8,Nilgiri Flowerpecker,Dicaeum_concolor,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30039,plaflo2,avibase-F26BDDA7,Plain Flowerpecker,Dicaeum_minullum,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30045,andflo1,avibase-B6C34EB4,Andaman Flowerpecker,Dicaeum_virescens,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_concolor, Dicaeum_minullum, Dicaeum_virescens",,"Both the Andaman Flowerpecker and the Nilgiri Flowerpecker (Dicaeum concolor) were long considered to be subspecies of the geographically widespread Plain Flowerpecker (Dicaeum minullum), but have recently been split on account of relatively small differences in plumage and apparently also in voice.",,
30046,pygflo1,avibase-4E318300,Pygmy Flowerpecker,Dicaeum_pygmaeum,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30053,crcflo1,avibase-EDF116F9,Crimson-crowned Flowerpecker,Dicaeum_nehrkorni,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_pygmaeum, Dicaeum_nehrkorni, Dicaeum_schistaceiceps",, MJI: revised do not break,,22 Dec MJI revised
30054,flbflo3,avibase-2CB92155,Halmahera Flowerpecker,Dicaeum_schistaceiceps,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_pygmaeum, Dicaeum_nehrkorni, Dicaeum_schistaceiceps",,Until recently (1) considered conspecific with D. erythrothorax,,22 Dec MJI revised
30055,flbflo2,avibase-3D30CF40,Buru Flowerpecker,Dicaeum_erythrothorax,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum",,"Until recently considered conspecific with D. schistaceiceps (which see), although in some respects closer to (and conceivably conspecific with) D. pectorale",,
30056,ashflo1,avibase-20BD1A23,Ashy Flowerpecker,Dicaeum_vulneratum,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum",,ETM: follow linear sequence here and group with these nearby species,,
30057,olcflo2,avibase-00242897,Olive-crowned Flowerpecker,Dicaeum_pectorale,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30060,recflo1,avibase-C4E2C54B,Red-capped Flowerpecker,Dicaeum_geelvinkianum,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30070,louflo1,avibase-92AEC0AF,Louisiade Flowerpecker,Dicaeum_nitidum,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum",,Considered conspecific with D. pectorale and/or D. geelvinkianum by some authors,,
30073,rebflo1,avibase-5D552978,Red-banded Flowerpecker,Dicaeum_eximium,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30077,midflo1,avibase-7BFF5F7A,Midget Flowerpecker,Dicaeum_aeneum,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30081,motflo1,avibase-376EC06B,Mottled Flowerpecker,Dicaeum_tristrami,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30082,blfflo1,avibase-5BAE90CD,Black-fronted Flowerpecker,Dicaeum_igniferum,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30085,recflo2,avibase-C7EFE9E7,Red-chested Flowerpecker,Dicaeum_maugei,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_igniferum, Dicaeum_cruentatum, Dicaeum_trochileum, Dicaeum_maugei","Prionochilus; Pachyglossa_agilis, Pachyglossa_everetti, Pachyglossa_propria, Pachyglossa_chrysorrhea, Pachyglossa_melanozantha, Pachyglossa_vincens; Dicaeum_ignipectus, Dicaeum_cambodianum, Dicaeum_luzoniense, Dicaeum_beccarii; Dicaeum_sanguinolentum, Dicaeum_rhodopygiale, Dicaeum_wilhelminae, Dicaeum_hanieli; Dicaeum_australe, Dicaeum_haematostictum, Dicaeum_retrocinctum; Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum; Dicaeum_australe, Dicaeum_haematostictum, Dicaeum_retrocinctum; Dicaeum_keiense, Dicaeum_hirundinaceum; Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum", MJI: MJI: revised do not break.PCR: I'd place it with the other similar ones it has been linked with in Clements,,
30090,fibflo1,avibase-907DF569,Fire-breasted Flowerpecker,Dicaeum_ignipectus,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30095,fibflo3,avibase-8C11AB08,Cambodian Flowerpecker,Dicaeum_cambodianum,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_ignipectus, Dicaeum_cambodianum, Dicaeum_luzoniense, Dicaeum_beccarii",,"Until recently, this species was regarded as a subspecies of the very wide-ranging Fire-breasted Flowerpecker (Dicaeum ignipectus), but the latter is now split into four species based on morphological and vocal differences; the other two species are endemic to the Philippines (Fire-throated Flowerpecker (Dicaeum luzoniense)) and Sumatra (Sumatran Flowerpecker (Dicaeum beccarii))",,
30096,fibflo4,avibase-6C9DF46C,Fire-throated Flowerpecker,Dicaeum_luzoniense,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_ignipectus, Dicaeum_cambodianum, Dicaeum_luzoniense, Dicaeum_beccarii",,,,
30100,fibflo5,avibase-0BCE71E0,Sumatran Flowerpecker,Dicaeum_beccarii,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_ignipectus, Dicaeum_cambodianum, Dicaeum_luzoniense, Dicaeum_beccarii",,,,
30101,blsflo1,avibase-86A57304,Black-sided Flowerpecker,Dicaeum_monticolum,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30103,gysflo1,avibase-25D14505,Gray-sided Flowerpecker,Dicaeum_celebicum,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30110,blbflo5,avibase-F601E930,Javan Flowerpecker,Dicaeum_sanguinolentum,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30111,blbflo6,avibase-3C3C5EE8,Flores Flowerpecker,Dicaeum_rhodopygiale,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_sanguinolentum, Dicaeum_rhodopygiale, Dicaeum_wilhelminae, Dicaeum_hanieli",,"A four-way split in Blood-breasted Flowerpecker Dicaeum sanguinolentum was not unexpected given the considerable plumage diversity within this formerly widespread species. The four new species break along familiar biogeographical lines withn Indonesia: Javan Flowerpecker Dicaeum sanguinolentum, Flores Flowerpecker Dicaeum rhodopygiale, Sumba Flowerpecker Dicaeum wilhelminae, and Timor Flowerpecker Dicaeum hanieli.",,
30112,blbflo3,avibase-0EC4EDBB,Sumba Flowerpecker,Dicaeum_wilhelminae,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_sanguinolentum, Dicaeum_rhodopygiale, Dicaeum_wilhelminae, Dicaeum_hanieli",,"A four-way split in Blood-breasted Flowerpecker Dicaeum sanguinolentum was not unexpected given the considerable plumage diversity within this formerly widespread species. The four new species break along familiar biogeographical lines withn Indonesia: Javan Flowerpecker Dicaeum sanguinolentum, Flores Flowerpecker Dicaeum rhodopygiale, Sumba Flowerpecker Dicaeum wilhelminae, and Timor Flowerpecker Dicaeum hanieli.",,
30113,blbflo4,avibase-F5D63C6F,Timor Flowerpecker,Dicaeum_hanieli,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_sanguinolentum, Dicaeum_rhodopygiale, Dicaeum_wilhelminae, Dicaeum_hanieli",,"A four-way split in Blood-breasted Flowerpecker Dicaeum sanguinolentum was not unexpected given the considerable plumage diversity within this formerly widespread species. The four new species break along familiar biogeographical lines withn Indonesia: Javan Flowerpecker Dicaeum sanguinolentum, Flores Flowerpecker Dicaeum rhodopygiale, Sumba Flowerpecker Dicaeum wilhelminae, and Timor Flowerpecker Dicaeum hanieli.",,
30114,pibflo1,avibase-2A0A1DE3,Pink-breasted Flowerpecker,Dicaeum_keiense,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_keiense, Dicaeum_hirundinaceum",,,,
30117,mistle1,avibase-4E08D31A,Mistletoebird,Dicaeum_hirundinaceum,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30120,scbflo1,avibase-10016732,Scarlet-backed Flowerpecker,Dicaeum_cruentatum,Dicaeum,Dicaeidae (Flowerpeckers),,,,,
30128,schflo1,avibase-3C404F82,Scarlet-headed Flowerpecker,Dicaeum_trochileum,Dicaeum,Dicaeidae (Flowerpeckers),"Dicaeum_igniferum, Dicaeum_cruentatum, Dicaeum_trochileum, Dicaeum_maugei","Prionochilus; Pachyglossa_agilis, Pachyglossa_everetti, Pachyglossa_propria, Pachyglossa_chrysorrhea, Pachyglossa_melanozantha, Pachyglossa_vincens; Dicaeum_ignipectus, Dicaeum_cambodianum, Dicaeum_luzoniense, Dicaeum_beccarii; Dicaeum_sanguinolentum, Dicaeum_rhodopygiale, Dicaeum_wilhelminae, Dicaeum_hanieli; Dicaeum_australe, Dicaeum_haematostictum, Dicaeum_retrocinctum; Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum; Dicaeum_australe, Dicaeum_haematostictum, Dicaeum_retrocinctum; Dicaeum_keiense, Dicaeum_hirundinaceum; Dicaeum_schistaceiceps, Dicaeum_erythrothorax, Dicaeum_vulneratum, Dicaeum_pectorale, Dicaeum_geelvinkianum, Dicaeum_nitidum"," MJI: MJI: revised do not breakPCR: I'd place with the other most similar ones, igniferum and trochileum",,
30134,rucsun2,avibase-67A740A4,Ruby-cheeked Sunbird,Chalcoparia_singalensis,Chalcoparia,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30146,sctsun2,avibase-D508B219,Fraser's Sunbird,Deleornis_fraseri,Deleornis,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30150,gyhsun1,avibase-D34970F5,Gray-headed Sunbird,Deleornis_axillaris,Deleornis,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30151,plbsun1,avibase-67F06823,Plain-backed Sunbird,Anthreptes_reichenowi,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30154,ancsun1,avibase-1DA9FFC9,Anchieta's Sunbird,Anthreptes_anchietae,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30155,plasun1,avibase-2FFB2DBC,Plain Sunbird,Anthreptes_simplex,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30156,pltsun2,avibase-7F96C52A,Brown-throated Sunbird,Anthreptes_malacensis,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30172,pltsun3,avibase-C8FA38F5,Gray-throated Sunbird,Anthreptes_griseigularis,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30176,retsun3,avibase-63A37EE4,Red-throated Sunbird,Anthreptes_rhodolaemus,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30178,mobsun1,avibase-C13861D6,Mouse-brown Sunbird,Anthreptes_gabonicus,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30179,wvbsun1,avibase-857DCDD5,Western Violet-backed Sunbird,Anthreptes_longuemarei,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30186,kvbsun1,avibase-2D0C83B2,Eastern Violet-backed Sunbird,Anthreptes_orientalis,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30187,uvbsun1,avibase-56C6CBA8,Uluguru Violet-backed Sunbird,Anthreptes_neglectus,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30188,vitsun1,avibase-74D67BDB,Violet-tailed Sunbird,Anthreptes_aurantius,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),"Anthreptes_longuemarei, Anthreptes_orientalis, Anthreptes_neglectus, Anthreptes_aurantius",,"This and following eight African species (A. longuemarei, A. orientalis, A. neglectus, A. aurantius, A. seimundi, A. rectirostris, A. tephrolaemus, A. rubritorques) sometimes placed in genus Hedydipna or in a separate genus Lamprothreptes.PCR: clearly a violet-backed sunbird! MJI: no idea where this should go, but with Violet-backed Sunbirds maybe makes sense",,
30189,ligsun2,avibase-1B29AD28,Little Green Sunbird,Anthreptes_seimundi,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30193,grnsun1,avibase-3429B283,Yellow-chinned Sunbird,Anthreptes_rectirostris,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30194,grnsun2,avibase-35A2CCDF,Gray-chinned Sunbird,Anthreptes_tephrolaemus,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),"Anthreptes_rectirostris, Anthreptes_tephrolaemus",,"It was previously considered conspecific with the Yellow-chinned Sunbird (Anthreptes rectirostris) under the rather forgettable name of Green Sunbird. This is a small-bodied sunbird with a short, more or less straight bill, and habits that might recall an Old World warbler.PCR: these were considered conspecific until AviList",,
30195,bansun1,avibase-8C506F22,Banded Sunbird,Anthreptes_rubritorques,Anthreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30197,colsun2,avibase-1611F295,Collared Sunbird,Hedydipna_collaris,Hedydipna,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30207,pygsun2,avibase-B0E7740F,Pygmy Sunbird,Hedydipna_platura,Hedydipna,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30208,nivsun2,avibase-8333D907,Nile Valley Sunbird,Hedydipna_metallica,Hedydipna,Nectariniidae (Sunbirds and Spiderhunters),"Hedydipna_collaris, Hedydipna_platura, Hedydipna_metallica; Hedydipna_platura, Hedydipna_metallica",,Trying the two species group addition style again here,,
30209,amasun2,avibase-0B4F3AA2,Amani Sunbird,Hedydipna_pallidigaster,Hedydipna,Nectariniidae (Sunbirds and Spiderhunters),"Hedydipna_pallidigaster, Cinnyris_rufipennis",,"A molecular phylogeny of Nectariniidae (see Systematics History) suggested that the Amani Sunbird (Hedydipna pallidigaster) and Rufous-winged Sunbird (Cinnyris rufipennis) are sister species (14, 17). This is somewhat unexpected because bill morphology has often been used as a taxonomic character, and Amani Sunbird has a short, unspecialized bill, whereas Rufous-winged Sunbird has a long decurved bill. Mapping bill morphology onto molecular-phylogenetic trees suggested that bill length is labile, with long and short bills having evolved multiple times (14). MJI: ok, I guess. ",,
30210,reisun2,avibase-9B953393,Reichenbach's Sunbird,Anabathmis_reichenbachii,Anabathmis,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30211,prisun2,avibase-4834AB04,Principe Sunbird,Anabathmis_hartlaubii,Anabathmis,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30212,newsun2,avibase-BFA9B759,Newton's Sunbird,Anabathmis_newtonii,Anabathmis,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30213,satsun1,avibase-1DEA5DEA,Sao Tome Sunbird,Dreptes_thomensis,Dreptes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30214,orbsun2,avibase-02B06535,Orange-breasted Sunbird,Anthobaphes_violacea,Anthobaphes,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30215,gnhsun1,avibase-6DE16262,Green-headed Sunbird,Cyanomitra_verticalis,Cyanomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30222,bansun3,avibase-ED6CD9D5,Bannerman's Sunbird,Cyanomitra_bannermani,Cyanomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30223,btbsun2,avibase-36A24C79,Blue-throated Brown Sunbird,Cyanomitra_cyanolaema,Cyanomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30227,camsun2,avibase-B76E3DA1,Cameroon Sunbird,Cyanomitra_oritis,Cyanomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30231,buhsun1,avibase-AE0035FF,Blue-headed Sunbird,Cyanomitra_alinae,Cyanomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30237,eaosun1,avibase-EE79A5EF,Olive Sunbird,Cyanomitra_olivacea,Cyanomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30249,mocsun2,avibase-C1CBA33A,Mouse-colored Sunbird,Cyanomitra_veroxii,Cyanomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30253,butsun2,avibase-59EE3B94,Buff-throated Sunbird,Chalcomitra_adelberti,Chalcomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30256,carsun2,avibase-23BEFB19,Carmelite Sunbird,Chalcomitra_fuliginosa,Chalcomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30259,gntsun1,avibase-2E2DE0B6,Green-throated Sunbird,Chalcomitra_rubescens,Chalcomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30263,amesun2,avibase-B022292C,Amethyst Sunbird,Chalcomitra_amethystina,Chalcomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30267,sccsun2,avibase-0059A2E0,Scarlet-chested Sunbird,Chalcomitra_senegalensis,Chalcomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30273,hunsun2,avibase-8F052626,Hunter's Sunbird,Chalcomitra_hunteri,Chalcomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30276,socsun2,avibase-98E4ABFF,Socotra Sunbird,Chalcomitra_balfouri,Chalcomitra,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30277,pursun3,avibase-9A13D986,Purple-rumped Sunbird,Leptocoma_zeylonica,Leptocoma,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30280,crbsun2,avibase-B5F1B635,Crimson-backed Sunbird,Leptocoma_minima,Leptocoma,Nectariniidae (Sunbirds and Spiderhunters),"Leptocoma_zeylonica, Leptocoma_minima",,PCR: minima and zelonica are similar in plumage and consecutive in Clements,,
30282,vahsun1,avibase-F1495113,Van Hasselt's Sunbird,Leptocoma_brasiliana,Leptocoma,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30289,putsun3,avibase-8129C413,Purple-throated Sunbird,Leptocoma_sperata,Leptocoma,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30295,blksun1,avibase-16EBA05A,Black Sunbird,Leptocoma_aspasia,Leptocoma,Nectariniidae (Sunbirds and Spiderhunters),,,,,
30324,cotsun2,avibase-ECF86816,Copper-throated Sunbird,Leptocoma_calcostetha,Leptocoma,Nectariniidae (Sunbirds and Spiderhunters),"Leptocoma_aspasia, Leptocoma_calcostetha",,PCR: most similar in plumage,,
30325,bocsun2,avibase-F500EA53,Bocage's Sunbird,Nectarinia_bocagii,Nectarinia,Nectariniidae (Sunbirds and Spiderhunters),"Nectarinia_bocagii, Nectarinia_purpureiventris, Nectarinia_tacazze, Nectarinia_kilimensis",,"This species and N. purpureiventris, N. tacazze and N. kilimensis sometimes placed in genus Chalcomitra, or in a separate genus Sclaterornis",,
