taxonomic_order,species_code,taxon_concept_id,primary_com_name,sci_name,genus,family,add.to,do.not.break,notes,needs.statement,fix.add.to,fix.do.not.break
30117,beasun3,avibase-375BAF53,Gorgeous Sunbird,Cinnyris_melanogastrus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),"Cinnyris_pulchellus, Cinnyris_melanogastrus",,The Gorgeous Sunbird was treated as conspecific with Beautiful Sunbird (Cinnyris pulchellus).,Yes,,
30118,marsun2,avibase-5AC9F737,Marico Sunbird,Cinnyris_mariquensis,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30122,shesun2,avibase-68352820,Shelley's Sunbird,Cinnyris_shelleyi,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30125,consun2,avibase-6A9FC674,Congo Sunbird,Cinnyris_congensis,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),"Cinnyris_congensis, Cinnyris_erythrocercus, Cinnyris_nectarinioides",Arachnothera; Deleornis; Leptocoma,ETM guess,,,
30126,recsun2,avibase-4C428439,Red-chested Sunbird,Cinnyris_erythrocercus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30127,bkbsun1,avibase-7C822074,Black-bellied Sunbird,Cinnyris_nectarinioides,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),"Cinnyris_congensis, Cinnyris_erythrocercus, Cinnyris_nectarinioides",Arachnothera; Deleornis; Leptocoma,ETM guess,,,
30130,pubsun4,avibase-71C72002,Purple-banded Sunbird,Cinnyris_bifasciatus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30133,tsasun1,avibase-17DE4B1F,Tsavo Sunbird,Cinnyris_tsavoensis,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),"Cinnyris_mariquensis, Cinnyris_shelleyi, Cinnyris_bifasciatus, Cinnyris_tsavoensis",Arachnothera; Deleornis; Leptocoma,In the past sometimes treated as a subspecies of C. bifasciatus,,,
30134,vibsun2,avibase-9CDA630C,Violet-breasted Sunbird,Cinnyris_chalcomelas,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),"Cinnyris_chloropygius, Cinnyris_minullus, Cinnyris_gertrudis, Cinnyris_manoensis, Cinnyris_chalybeus, Cinnyris_neergaardi, Cinnyris_stuhlmanni, Cinnyris_prigoginei, Cinnyris_ludovicensis, Cinnyris_reichenowi, Cinnyris_afer, Cinnyris_regius, Cinnyris_rockefelleri, Cinnyris_mediocris, Cinnyris_usambaricus, Cinnyris_fuelleborni, Cinnyris_moreaui, Cinnyris_loveridgei, Cinnyris_pulchellus, Cinnyris_mariquensis, Cinnyris_shelleyi, Cinnyris_congensis, Cinnyris_erythrocercus, Cinnyris_nectarinioides, Cinnyris_bifasciatus, Cinnyris_tsavoensis, Cinnyris_chalcomelas, Cinnyris_pembae, Cinnyris_bouvieri, Cinnyris_osea, Cinnyris_habessinicus, Cinnyris_coccinigastrus, Cinnyris_johannae, Cinnyris_superbus, Cinnyris_rufipennis; Cinnyris_chalcomelas, Cinnyris_pembae",Arachnothera; Deleornis; Leptocoma,"In the past, often considered conspecific with C. pembae.",,,
30135,pemsun2,avibase-8427E71F,Pemba Sunbird,Cinnyris_pembae,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),"Cinnyris_chloropygius, Cinnyris_minullus, Cinnyris_gertrudis, Cinnyris_manoensis, Cinnyris_chalybeus, Cinnyris_neergaardi, Cinnyris_stuhlmanni, Cinnyris_prigoginei, Cinnyris_ludovicensis, Cinnyris_reichenowi, Cinnyris_afer, Cinnyris_regius, Cinnyris_rockefelleri, Cinnyris_mediocris, Cinnyris_usambaricus, Cinnyris_fuelleborni, Cinnyris_moreaui, Cinnyris_loveridgei, Cinnyris_pulchellus, Cinnyris_mariquensis, Cinnyris_shelleyi, Cinnyris_congensis, Cinnyris_erythrocercus, Cinnyris_nectarinioides, Cinnyris_bifasciatus, Cinnyris_tsavoensis, Cinnyris_chalcomelas, Cinnyris_pembae, Cinnyris_bouvieri, Cinnyris_osea, Cinnyris_habessinicus, Cinnyris_coccinigastrus, Cinnyris_johannae, Cinnyris_superbus, Cinnyris_rufipennis; Cinnyris_chalcomelas, Cinnyris_pembae",Arachnothera; Deleornis; Leptocoma,,,,
30136,ortsun3,avibase-693FC6FD,Orange-tufted Sunbird,Cinnyris_bouvieri,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30137,palsun2,avibase-783E492C,Palestine Sunbird,Cinnyris_osea,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30140,shisun3,avibase-688582BF,Abyssinian Sunbird,Cinnyris_habessinicus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),"Cinnyris; Cinnyris_habessinicus, Cinnyris_hellmayri",Arachnothera; Deleornis; Leptocoma,,Yes,,
30144,shisun4,avibase-36D2C0CD,Arabian Sunbird,Cinnyris_hellmayri,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),"Cinnyris; Cinnyris_habessinicus, Cinnyris_hellmayri",Arachnothera; Deleornis; Leptocoma,,Yes,,
30147,splsun2,avibase-48EC6C78,Splendid Sunbird,Cinnyris_coccinigastrus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30148,johsun2,avibase-3D3EF8AC,Johanna's Sunbird,Cinnyris_johannae,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),"Cinnyris_chloropygius, Cinnyris_minullus, Cinnyris_gertrudis, Cinnyris_manoensis, Cinnyris_chalybeus, Cinnyris_neergaardi, Cinnyris_stuhlmanni, Cinnyris_prigoginei, Cinnyris_ludovicensis, Cinnyris_reichenowi, Cinnyris_afer, Cinnyris_regius, Cinnyris_rockefelleri, Cinnyris_mediocris, Cinnyris_usambaricus, Cinnyris_fuelleborni, Cinnyris_moreaui, Cinnyris_loveridgei, Cinnyris_pulchellus, Cinnyris_mariquensis, Cinnyris_shelleyi, Cinnyris_congensis, Cinnyris_erythrocercus, Cinnyris_nectarinioides, Cinnyris_bifasciatus, Cinnyris_tsavoensis, Cinnyris_chalcomelas, Cinnyris_pembae, Cinnyris_bouvieri, Cinnyris_osea, Cinnyris_habessinicus, Cinnyris_coccinigastrus, Cinnyris_johannae, Cinnyris_superbus, Cinnyris_rufipennis",Arachnothera; Deleornis; Leptocoma,,,,
30151,supsun2,avibase-7C8BC7CF,Superb Sunbird,Cinnyris_superbus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30155,ruwsun2,avibase-E3B9A841,Rufous-winged Sunbird,Cinnyris_rufipennis,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30156,oussun2,avibase-F2C131F9,Oustalet's Sunbird,Cinnyris_oustaleti,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),"Cinnyris_oustaleti, Cinnyris_talatala, Cinnyris_venustus",Arachnothera; Deleornis; Leptocoma,ETM guess,,,
30159,whbsun2,avibase-8D3818DB,White-bellied Sunbird,Cinnyris_talatala,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30160,varsun2,avibase-8E9E45B5,Variable Sunbird,Cinnyris_venustus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30167,dussun2,avibase-427683B4,Dusky Sunbird,Cinnyris_fuscus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30170,urssun2,avibase-6781CD7F,Ursula's Sunbird,Cinnyris_ursulae,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30171,batsun2,avibase-DD180188,Bates's Sunbird,Cinnyris_batesi,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30172,copsun2,avibase-1F21FFE9,Copper Sunbird,Cinnyris_cupreus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30175,pursun4,avibase-E9BCF764,Purple Sunbird,Cinnyris_asiaticus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30179,olbsun4,avibase-8885A375,Ornate Sunbird,Cinnyris_ornatus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),Cinnyris,Arachnothera; Deleornis; Leptocoma,,,,
30188,olbsun23,avibase-4780F291,Tukangbesi Sunbird,Cinnyris_infrenatus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),Cinnyris,Arachnothera; Deleornis; Leptocoma,,,,
30189,olbsun2,avibase-955B9257,Sahul Sunbird,Cinnyris_frenatus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),Cinnyris,Arachnothera; Deleornis; Leptocoma,,,,
30194,olbsun31,avibase-0643F17D,Garden Sunbird,Cinnyris_jugularis,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30198,olbsun6,avibase-29AC81C3,Palawan Sunbird,Cinnyris_aurora,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),Cinnyris,Arachnothera; Deleornis; Leptocoma,,,,
30199,olbsun1,avibase-10F11D12,South Moluccan Sunbird,Cinnyris_clementiae,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),Cinnyris,Arachnothera; Deleornis; Leptocoma,,,,
30203,olbsun8,avibase-10FCE777,Flores Sea Sunbird,Cinnyris_teysmanni,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),Cinnyris,Arachnothera; Deleornis; Leptocoma,,,,
30204,olbsun9,avibase-B9D5E209,Mamberamo Sunbird,Cinnyris_idenburgi,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),Cinnyris,Arachnothera; Deleornis; Leptocoma,,,,
30205,apbsun2,avibase-CAA420CC,Apricot-breasted Sunbird,Cinnyris_buettikoferi,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),Cinnyris,Arachnothera; Deleornis; Leptocoma,,,,
30206,flbsun2,avibase-AB27B1A6,Flame-breasted Sunbird,Cinnyris_solaris,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30209,sousun2,avibase-D7C2EAB8,Souimanga Sunbird,Cinnyris_sovimanga,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30216,madsun1,avibase-DFB0693C,Malagasy Sunbird,Cinnyris_notatus,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30220,seysun2,avibase-8449EA0A,Seychelles Sunbird,Cinnyris_dussumieri,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30221,humsun2,avibase-308AEC0F,Humblot's Sunbird,Cinnyris_humbloti,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30224,anjsun2,avibase-0D9CEEA0,Anjouan Sunbird,Cinnyris_comorensis,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30225,maysun2,avibase-A3D7FDD3,Mayotte Sunbird,Cinnyris_coquerellii,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30226,lobsun2,avibase-2088177F,Loten's Sunbird,Cinnyris_lotenius,Cinnyris,Nectariniidae (Sunbirds and Spiderhunters),Cinnyris,Arachnothera; Deleornis; Leptocoma,,,,
30231,elesun1,avibase-E7057C1D,Elegant Sunbird,Aethopyga_duyvenbodei,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30232,fitsun1,avibase-FCD9D132,Fire-tailed Sunbird,Aethopyga_ignicauda,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30235,bltsun1,avibase-E1067234,Black-throated Sunbird,Aethopyga_saturata,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30247,gousun1,avibase-6A4A67F7,Mrs. Gould's Sunbird,Aethopyga_gouldiae,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30253,grtsun1,avibase-02BA43E4,Green-tailed Sunbird,Aethopyga_nipalensis,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30264,lovsun1,avibase-D477F7AD,Lovely Sunbird,Aethopyga_shelleyi,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30265,temsun1,avibase-F89D732E,Temminck's Sunbird,Aethopyga_temminckii,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30266,scasun1,avibase-90026E92,Javan Sunbird,Aethopyga_mystacalis,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),"Aethopyga_shelleyi, Aethopyga_temminckii, Aethopyga_mystacalis, Aethopyga_vigorsii, Aethopyga_siparaja, Aethopyga_magnifica",Leptocoma,Lots of splits here. Just add at species group,,,
30267,wecsun1,avibase-88A56D18,Vigors's Sunbird,Aethopyga_vigorsii,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),"Aethopyga_vigorsii, Aethopyga_siparaja",Leptocoma,Lots of splits here. Just add at species group,,,
30268,eacsun1,avibase-EC22F3AA,Crimson Sunbird,Aethopyga_siparaja,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30287,magsun1,avibase-A4D54F5C,Magnificent Sunbird,Aethopyga_magnifica,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30288,fotsun1,avibase-828EAC60,Fork-tailed Sunbird,Aethopyga_christinae,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30293,hansun1,avibase-6E012370,Handsome Sunbird,Aethopyga_bella,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30300,whfsun1,avibase-792ED873,White-flanked Sunbird,Aethopyga_eximia,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),"Aethopyga_christinae, Aethopyga_bella, Aethopyga_eximia",Leptocoma,,,,
30301,flasun1,avibase-3D2D7373,Flaming Sunbird,Aethopyga_flagrans,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30304,mansun1,avibase-3C217384,Maroon-naped Sunbird,Aethopyga_guimarasensis,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30307,mewsun3,avibase-4DE9F942,Metallic-winged Sunbird,Aethopyga_pulcherrima,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30311,linsun1,avibase-5D34F362,Lina's Sunbird,Aethopyga_linaraborae,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30312,gyhsun2,avibase-C5403451,Gray-hooded Sunbird,Aethopyga_primigenia,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30315,moasun1,avibase-14CD28B5,Apo Sunbird,Aethopyga_boltoni,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30318,tbosun1,avibase-EC546F78,Tboli Sunbird,Aethopyga_tibolii,Aethopyga,Nectariniidae (Sunbirds and Spiderhunters),"Aethopyga_boltoni, Aethopyga_tibolii",Leptocoma,MJI: obvious sisters,,,
30321,punsun1,avibase-7700E7E6,Purple-naped Spiderhunter,Kurochkinegramma_hypogrammicum,Kurochkinegramma,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30327,thbspi1,avibase-5C74D7EC,Thick-billed Spiderhunter,Arachnothera_crassirostris,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30328,lobspi1,avibase-1C7C664E,Long-billed Spiderhunter,Arachnothera_robusta,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30331,ortspi1,avibase-3933216D,Orange-tufted Spiderhunter,Arachnothera_flammifera,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30334,palspi2,avibase-E1281FE3,Pale Spiderhunter,Arachnothera_dilutior,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30335,litspi1,avibase-B4EF3CAD,Little Spiderhunter,Arachnothera_longirostra,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30345,whispi1,avibase-F316501A,Whitehead's Spiderhunter,Arachnothera_juliae,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30346,nafspi1,avibase-9CBAAD85,Naked-faced Spiderhunter,Arachnothera_clarae,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30351,yeespi1,avibase-87554DD5,Yellow-eared Spiderhunter,Arachnothera_chrysogenys,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30354,spespi2,avibase-D33E142C,Spectacled Spiderhunter,Arachnothera_flavigaster,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30355,strspi1,avibase-3E2ED011,Streaked Spiderhunter,Arachnothera_magna,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30361,stbspi2,avibase-A9FD4193,Streaky-breasted Spiderhunter,Arachnothera_affinis,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30362,gybspi2,avibase-FFC4730E,Gray-breasted Spiderhunter,Arachnothera_modesta,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30366,borspi1,avibase-2415E2C8,Bornean Spiderhunter,Arachnothera_everetti,Arachnothera,Nectariniidae (Sunbirds and Spiderhunters),,,,,,
30369,asfblu1,avibase-BFC86948,Asian Fairy-bluebird,Irena_puella,Irena,Irenidae (Fairy-bluebirds),,,,,,
30375,asifab2,avibase-052BB649,Palawan Fairy-bluebird,Irena_tweeddalii,Irena,Irenidae (Fairy-bluebirds),"Irena_puella, Irena_tweeddalii",,"Closely related to Asian Fairy-bluebird, and more distantly to Philippine Fairy-bluebird (Irena cyanogastra).",,,
30376,phifab1,avibase-D27C14EE,Philippine Fairy-bluebird,Irena_cyanogastra,Irena,Irenidae (Fairy-bluebirds),,,,,,
30383,philea1,avibase-E7717F1E,Philippine Leafbird,Chloropsis_flavipennis,Chloropsis,Chloropseidae (Leafbirds),,,,,,
30384,yetlea1,avibase-9FA8B081,Yellow-throated Leafbird,Chloropsis_palawanensis,Chloropsis,Chloropseidae (Leafbirds),,,,,,
30385,grglea1,avibase-A0473AFB,Greater Green Leafbird,Chloropsis_sonnerati,Chloropsis,Chloropseidae (Leafbirds),,,,,,
30388,leglea1,avibase-3EB2B90E,Lesser Green Leafbird,Chloropsis_cyanopogon,Chloropsis,Chloropseidae (Leafbirds),,,,,,
30392,blwlea1,avibase-47CF4ED7,Blue-winged Leafbird,Chloropsis_moluccensis,Chloropsis,Chloropseidae (Leafbirds),"Chloropsis_moluccensis, Chloropsis_cochinchinensis",,"The Javan Leafbird (Chloropsis cochinchinensis), endemic to Java and formerly included here as a subspecies, has recently been split as a separate species.",,,
30399,buwlea2,avibase-5BCF3089,Javan Leafbird,Chloropsis_cochinchinensis,Chloropsis,Chloropseidae (Leafbirds),,,,,,
30400,borlea1,avibase-04A9DF5B,Bornean Leafbird,Chloropsis_kinabaluensis,Chloropsis,Chloropseidae (Leafbirds),,,,,,
30401,jerlea1,avibase-6D18F47F,Jerdon's Leafbird,Chloropsis_jerdoni,Chloropsis,Chloropseidae (Leafbirds),,,,,,
30402,goflea1,avibase-5FEE1D85,Golden-fronted Leafbird,Chloropsis_aurifrons,Chloropsis,Chloropseidae (Leafbirds),,,,,,
30410,sumlea1,avibase-6B917A63,Sumatran Leafbird,Chloropsis_media,Chloropsis,Chloropseidae (Leafbirds),,,,,,
30411,orblea1,avibase-1CC565B8,Orange-bellied Leafbird,Chloropsis_hardwickii,Chloropsis,Chloropseidae (Leafbirds),,,,,,
30418,blmlea1,avibase-2A6A63B9,Blue-masked Leafbird,Chloropsis_venusta,Chloropsis,Chloropseidae (Leafbirds),,,,,,
30421,oliwar,avibase-9D945327,Olive Warbler,Peucedramus_taeniatus,Peucedramus,Peucedramidae (Olive Warbler),,,,,,
30428,przros1,avibase-80262BF2,Przevalski's Pinktail,Urocynchramus_pylzowi,Urocynchramus,Urocynchramidae (Przevalski's Pinktail),,,,,,
30430,wbbwea1,avibase-864D4A4F,White-billed Buffalo-Weaver,Bubalornis_albirostris,Bubalornis,Ploceidae (Weavers and Allies),,,,,,
30431,rbbwea1,avibase-9EB53638,Red-billed Buffalo-Weaver,Bubalornis_niger,Bubalornis,Ploceidae (Weavers and Allies),,,,,,
30434,whbwea1,avibase-00B07B12,White-headed Buffalo-Weaver,Dinemellia_dinemelli,Dinemellia,Ploceidae (Weavers and Allies),,,,,,
30437,spfwea1,avibase-C90890A3,Speckle-fronted Weaver,Sporopipes_frontalis,Sporopipes,Ploceidae (Weavers and Allies),,,,,,
30440,scawea1,avibase-49802951,Scaly Weaver,Sporopipes_squamifrons,Sporopipes,Ploceidae (Weavers and Allies),,,,,,
30441,wbswea1,avibase-94C71DF6,White-browed Sparrow-Weaver,Plocepasser_mahali,Plocepasser,Ploceidae (Weavers and Allies),,,,,,
30446,ccswea1,avibase-2C504059,Chestnut-crowned Sparrow-Weaver,Plocepasser_superciliosus,Plocepasser,Ploceidae (Weavers and Allies),Plocepasser,,MJI four-species genus match,,,
30447,cbswea1,avibase-B8B882AE,Chestnut-backed Sparrow-Weaver,Plocepasser_rufoscapulatus,Plocepasser,Ploceidae (Weavers and Allies),Plocepasser,,MJI four-species genus match,,,
30448,dsswea1,avibase-5011E123,Donaldson Smith's Sparrow-Weaver,Plocepasser_donaldsoni,Plocepasser,Ploceidae (Weavers and Allies),Plocepasser,,MJI four-species genus match,,,
30449,rutwea1,avibase-FD2FEFFD,Rufous-tailed Weaver,Histurgops_ruficauda,Histurgops,Ploceidae (Weavers and Allies),Ploceidae (Weavers and Allies),Ploceidae (Weavers and Allies),"Excluded from De Silva et al 2019, but they are quiet confident it is a weaver",,,
30450,gyhsow1,avibase-573C3683,Gray-capped Social-Weaver,Pseudonigrita_arnaudi,Pseudonigrita,Ploceidae (Weavers and Allies),,,,,,
30453,bcswea1,avibase-65856D49,Black-capped Social-Weaver,Pseudonigrita_cabanisi,Pseudonigrita,Ploceidae (Weavers and Allies),Pseudonigrita,,MJI two-species genus match,,,
30454,socwea1,avibase-7799DC8B,Sociable Weaver,Philetairus_socius,Philetairus,Ploceidae (Weavers and Allies),,,,,,
30455,recmal2,avibase-7B17318C,Red-crowned Malimbe,Malimbus_coronatus,Malimbus,Ploceidae (Weavers and Allies),,,,,,
30456,bltmal1,avibase-6E20B613,Black-throated Malimbe,Malimbus_cassini,Malimbus,Ploceidae (Weavers and Allies),,,,,,
30457,balmal2,avibase-50D17C91,Gola Malimbe,Malimbus_ballmanni,Malimbus,Ploceidae (Weavers and Allies),Malimbus,,,,,
30458,racmal1,avibase-EA26AF30,Rachel's Malimbe,Malimbus_racheliae,Malimbus,Ploceidae (Weavers and Allies),,,,,,
30459,revmal1,avibase-13AA5A5C,Red-vented Malimbe,Malimbus_scutatus,Malimbus,Ploceidae (Weavers and Allies),,,,,,
30462,ibamal1,avibase-228DDFAD,Ibadan Malimbe,Malimbus_ibadanensis,Malimbus,Ploceidae (Weavers and Allies),,,,,,
30463,rebmal1,avibase-A41AEDC9,Red-bellied Malimbe,Malimbus_erythrogaster,Malimbus,Ploceidae (Weavers and Allies),,,,,,
30466,gramal1,avibase-E27AFD14,Blue-billed Malimbe,Malimbus_nitens,Malimbus,Ploceidae (Weavers and Allies),,,,,,
30467,cremal1,avibase-D0203B65,Crested Malimbe,Malimbus_malimbicus,Malimbus,Ploceidae (Weavers and Allies),,,,,,
30471,rehmal1,avibase-960B56F2,Red-headed Malimbe,Malimbus_rubricollis,Malimbus,Ploceidae (Weavers and Allies),,,,,,
30479,rehwea1,avibase-4D19099B,Red-headed Weaver,Anaplectes_rubriceps,Anaplectes,Ploceidae (Weavers and Allies),,,,,,
30482,rehwea3,avibase-ECE36984,Red Weaver,Anaplectes_jubaensis,Anaplectes,Ploceidae (Weavers and Allies),Anaplectes,,,,,
30483,yelwea2,avibase-3A590685,Yellow-legged Weaver,Ploceus_flavipes,Ploceus,Ploceidae (Weavers and Allies),,,,,,
30484,berwea2,avibase-42F3647E,Bertram's Weaver,Ploceus_bertrandi,Ploceus,Ploceidae (Weavers and Allies),,,,,,
30485,bagwea1,avibase-BE1FE156,Baglafecht Weaver,Ploceus_baglafecht,Ploceus,Ploceidae (Weavers and Allies),,,,,,
30496,bkcwea1,avibase-9FB7D020,Black-chinned Weaver,Ploceus_nigrimentus,Ploceus,Ploceidae (Weavers and Allies),Ploceus,Amblyospiza; Anaplectes; Brachycope; Bubalornis; Dinemellia; Euplectes; Foudia; Histurgops; Malimbus; Pachyphantes; Philetairus; Plocepasser; Pseudonigrita; Quelea; Sporopipes,,,,
30497,banwea1,avibase-8F52076C,Bannerman's Weaver,Ploceus_bannermani,Ploceus,Ploceidae (Weavers and Allies),,,,,,
30499,batwea1,avibase-8395D0B4,Bates's Weaver,Ploceus_batesi,Ploceus,Ploceidae (Weavers and Allies),,,,,,
30500,litwea1,avibase-1373D324,Little Weaver,Ploceus_luteolus,Ploceus,Ploceidae (Weavers and Allies),,,,,,
30501,slbwea1,avibase-36C24C3D,Slender-billed Weaver,Ploceus_pelzelni,Ploceus,Ploceidae (Weavers and Allies),,,,,,
